Customer ID,Customer Tenure (years),Deposit Balance ($),Gross Monthly Income ($),BNPL Usage 3m,BNPL Usage 6m,BNPL Usage 9m,BNPL Usage 12m,Overdraft History,FICO Score,Current Credit Obligations ($),Payment Timeliness 30+,Payment Timeliness 60+,Payment Timeliness 90+,Debt Write-off,Credit Inquiries,Years Since Bankruptcy,Employment Status,Open Credit Accounts
4502,2,4692.550493538084,1884.06,0,0,1,2,1,608.9961092741969,540.6216128846129,0,0,0,0,0,NA,Unemployed,1
4503,8,3069.258232433805,3473.19,0,0,1,0,0,672.7480342951266,4835.971405182796,0,0,0,0,0,NA,Retired,4
4504,4,884.9376161220744,4259.95,1,3,1,0,0,648.1873595907579,3957.2039129970813,0,0,0,0,1,NA,Student,3
4505,6,8150.064920881735,3535,0,2,2,1,0,676.4801378205708,11308.127482704376,0,0,0,0,0,NA,Employed,10
4506,1,7568.3107003138075,694.55,1,1,0,1,1,716.820490662072,12911.170486385958,0,0,0,0,0,NA,Employed,10
4507,3,1477.6292450687843,2405.17,0,3,0,1,0,681.6361421910657,5987.191604456275,0,0,0,0,0,NA,Unemployed,6
4508,3,7180.4859996927935,1823.95,0,1,0,0,1,683.8599868099797,3241.9369559660618,0,0,0,0,1,NA,Employed,3
4509,2,3863.6130565341737,1915.54,1,0,1,1,0,652.6413191342566,587.6904840498532,0,0,0,0,0,NA,Employed,1
4510,5,6034.255103321137,3094.29,0,1,0,1,1,696.67256080171,3322.949362306748,1,0,0,0,0,NA,Employed,4
4511,5,3960.7404372436367,2122.45,1,0,1,1,0,668.8212332890594,4086.467767269786,0,0,0,0,3,NA,Employed,4
4512,3,8220.847027796302,2168.4,0,1,0,0,2,710.8498766829379,4848.109799489067,1,1,0,0,1,NA,Unemployed,10
4513,4,7679.200119544874,4321.88,1,2,1,0,0,677,6882.342571918878,1,1,1,1,2,3,Employed,7
4514,7,7274.308068324234,4927.69,1,0,3,1,0,737.9413986701454,4478.374595579298,0,0,0,0,1,NA,Employed,4
4515,5,4101.92247796705,2344.07,0,1,0,0,3,726.394256630896,4851.137616483011,0,0,0,0,1,NA,Employed,5
4516,5,4304.442103950961,4264.44,1,0,0,1,0,608,7293.981362843705,1,0,0,0,0,3,Employed,10
4517,4,5325.958840854116,3872.06,2,1,1,0,0,677.4792546085591,3428.0414622741646,0,0,0,0,0,NA,Employed,2
4518,3,3971.0746846953007,3382.53,3,1,1,0,0,685.3643543518644,4105.730144215286,0,0,0,0,0,NA,Employed,5
4519,6,2685.1899408141444,1526.26,2,0,1,3,0,732.2107458136669,10143.203307850436,0,0,0,0,0,NA,Employed,10
4520,7,4616.353028795937,2598.32,0,0,6,0,1,636.1007874265443,5841.710916076314,0,0,0,0,0,NA,Employed,4
4521,3,2866.3834631846557,1223.03,0,1,1,0,1,696.5497586791172,2009.8444025640747,0,0,0,0,1,NA,Unemployed,2
4522,4,5656.1197452827055,3337.03,1,0,1,2,1,685.8412000910164,2636.1524332769973,1,1,0,0,0,NA,Employed,2
4523,14,4072.850344485898,2997.52,1,2,0,0,0,720.2089573166389,2460.7359940653923,0,0,0,0,1,NA,Employed,3
4524,6,4353.268690411659,2611.12,0,1,1,0,0,758.3179750697971,4418.603782003109,0,0,0,0,0,NA,Employed,3
4525,5,1671.3152249142076,3966.91,1,1,1,1,0,690,6706.48713671802,0,0,0,0,0,3,Retired,8
4526,5,8415.897040840266,2037.26,0,0,1,1,0,716.2465129202144,5878.458592163781,0,0,0,0,1,NA,Retired,8
4527,4,4742.80367978878,3021.46,0,1,0,1,0,792.7756605615663,1381.8738594279885,1,1,1,1,3,NA,Employed,2
4528,5,4439.689406938343,3662.34,1,0,0,0,2,795.7452791483457,2091.2614001612137,0,0,0,0,1,NA,Employed,2
4529,5,7349.462166065516,1743.37,0,2,0,1,0,695.5405734177698,1274.7951109254873,0,0,0,0,2,NA,Unemployed,2
4530,3,2988.635323064853,2710.03,2,0,1,0,0,726.8239601175777,800.7056985445759,1,1,0,0,0,NA,Employed,1
4531,6,3545.91882554144,2152.75,0,1,0,1,2,739.5073555803584,7961.058694372527,0,0,0,0,2,NA,Employed,5
4532,0,6438.938568416599,1679.28,2,0,0,3,1,664.8863972192131,5990.169154869785,0,0,0,0,0,NA,Employed,7
4533,6,6642.665821284895,2206.41,0,1,2,0,1,684.8137679049921,3148.2030661246195,0,0,0,0,0,NA,Unemployed,2
4534,1,1572.6528985808113,3988.26,1,0,0,0,1,679.1416346076538,2346.8995498534723,1,0,0,0,1,NA,Employed,2
4535,1,5219.150169628047,1112.93,1,0,1,1,0,613.119692898406,2171.612272575382,0,0,0,0,2,NA,Unemployed,2
4536,2,5354.314921823274,2810.28,0,1,0,2,0,752.4803899043692,5122.365512752613,0,0,0,0,1,NA,Employed,5
4537,1,5347.248946419496,2832.63,0,2,2,1,0,714.9997809281224,5970.334239986133,0,0,0,0,2,NA,Unemployed,7
4538,3,7132.792026245741,1846.53,2,0,2,2,1,614,3314.6187482973505,0,0,0,0,4,5,Employed,3
4539,5,2202.7094294293424,2883.59,1,1,1,0,0,711.1298652332987,5309.36998206435,1,1,1,1,1,NA,Student,5
4540,8,4207.927371128966,2137.03,0,3,2,0,0,679.1704653257093,4348.699655019617,0,0,0,0,2,NA,Employed,4
4541,7,2216.073576372309,1607.64,0,0,1,2,0,709.0364885769004,1925.8956129276833,0,0,0,0,2,NA,Employed,2
4542,4,4589.7515775646525,3832.31,0,0,0,0,0,734.3501644908575,7834.895945997489,0,0,0,0,2,NA,Employed,9
4543,5,2652.72773527014,2956.11,1,1,1,0,1,424,4314.457646093559,0,0,0,0,1,0,Employed,5
4544,1,4508.04721696416,2686.35,1,2,1,1,1,707.78644933562,6758.480252552625,0,0,0,0,1,NA,Employed,5
4545,7,5555.823707816725,2839.64,0,1,0,1,0,650.4258866777524,858.6977884518827,1,1,0,0,1,NA,Student,1
4546,3,6246.375190839444,1586.62,1,0,1,1,1,715.1966534913793,7287.896213186389,1,0,0,0,0,NA,Unemployed,6
4547,6,4648.247928075859,1628.4,0,0,1,0,0,756.1155262209156,4303.554808519732,0,0,0,0,1,NA,Retired,5
4548,6,5032.592704695737,4162.14,1,0,0,1,1,795.8792932401575,4701.994387251112,0,0,0,0,1,NA,Employed,5
4549,6,4894.351590539175,3523.84,1,0,1,2,1,663.8867918225874,3076.633260734738,0,0,0,0,3,NA,Employed,5
4550,6,4193.392161812213,2562.07,2,0,2,0,2,695.3849798892827,8687.142521718726,0,0,0,0,1,NA,Employed,10
4551,9,5022.080560582331,4260.82,0,0,0,1,1,706.6342186772054,2099.221668476119,0,0,0,0,1,NA,Unemployed,3
4552,3,1900.713292672348,3351.87,0,1,1,1,0,348,2695.8440258827004,1,0,0,0,0,0,Unemployed,3
4553,3,2203.565116731202,2911.01,0,1,0,0,0,672.4656900589622,2083.394588506201,0,0,0,0,0,NA,Employed,4
4554,4,4374.316912692754,3099.8,0,0,1,1,2,677.1694457350955,3805.373709171799,0,0,0,0,3,NA,Employed,3
4555,3,1499.7248134779397,4006.53,0,0,2,2,0,574,3716.9010304344292,0,0,0,0,3,0,Employed,4
4556,5,6152.064474955345,2553.91,1,0,0,1,0,694.289712735395,6716.568219494378,0,0,0,0,0,NA,Employed,5
4557,6,2239.697076336138,4655.05,1,0,1,2,0,707.5401790570411,9551.78559031326,1,0,0,0,1,NA,Employed,8
4558,4,4795.5828992473025,2731.77,0,2,0,2,1,703.1947395602771,2729.1691189751787,0,0,0,0,1,NA,Employed,3
4559,5,4790.631241230568,3267.67,0,2,0,2,0,758.133277660024,3828.8983166317257,0,0,0,0,1,NA,Employed,4
4560,5,8662.595392481726,3772.99,0,0,3,3,0,698,3894.5191817398495,0,0,0,0,1,3,Employed,5
4561,1,3063.635233425486,3761.52,0,3,0,0,0,612.8688416260883,509.3344017427209,0,0,0,0,0,NA,Unemployed,1
4562,7,2468.665027591508,3435.34,0,0,2,2,2,471,7020.8201019652515,0,0,0,0,1,0,Employed,5
4563,6,8252.75215009276,2068.25,0,1,1,2,1,758.2357619205332,9396.159560697099,0,0,0,0,3,NA,Employed,9
4564,6,1423.3660597231546,3342.61,1,0,0,0,0,654,7651.90172389684,0,0,0,0,1,3,Employed,8
4565,2,4152.564621573109,1520.37,1,0,2,0,0,694.5573863149092,3016.397630550244,1,0,0,0,2,NA,Employed,4
4566,6,7034.078788283614,4448.71,0,0,2,0,0,780.1671066976312,5212.12095241756,1,1,1,1,0,NA,Employed,6
4567,2,4988.598344881529,3749.3,1,2,4,1,1,757.209084952963,11255.311079004292,0,0,0,0,1,NA,Employed,10
4568,6,5277.377335394593,2550.49,0,1,2,1,0,636.3564169094029,1980.3553934298782,0,0,0,0,2,NA,Employed,3
4569,9,7546.652276258861,2990.57,2,0,0,1,0,735.9193753706278,5798.344231031514,3,1,0,0,1,NA,Employed,5
4570,3,6104.389030838978,3425.96,0,0,2,2,0,629.2221055233086,6681.308606739867,2,0,0,0,1,NA,Employed,5
4571,8,2394.1432121178773,1342.53,3,1,2,1,0,668.3907852858924,7359.484468333879,0,0,0,0,4,NA,Employed,6
4572,4,5350.568866401258,4015.14,1,0,0,2,0,715.8273396406074,7319.356988200244,0,0,0,0,0,NA,Employed,7
4573,3,3402.03561381738,2367.9,1,0,1,3,1,657.8512654265505,221.91156387646936,0,0,0,0,1,NA,Employed,1
4574,6,6387.11264320626,3733.08,0,0,1,1,0,695.9660304877855,2263.768009793448,0,0,0,0,1,NA,Employed,4
4575,9,5272.087207055642,3320.88,0,0,0,2,0,709.8374115505632,4635.796269994786,0,0,0,0,0,NA,Unemployed,4
4576,2,5003.601626612194,2618.39,0,0,0,2,0,675,226.90201727777333,0,0,0,0,0,5,Employed,1
4577,4,1202.5694241972187,785.56,0,1,2,3,0,706.3209768430397,9096.381489174657,0,0,0,0,0,NA,Employed,10
4578,3,6110.879567701148,3917.04,1,0,2,2,0,693.4998236332518,2616.4964167893518,1,0,0,0,3,NA,Employed,2
4579,7,5618.362734761318,2380.04,0,2,1,1,2,673.2795241456465,8279.330800216718,1,1,0,0,1,NA,Employed,9
4580,4,1930.2722453325428,2780.11,1,0,1,1,1,736.33627163553,1061.6397680375942,0,0,0,0,0,NA,Employed,1
4581,8,3525.131567017229,3535.32,1,0,2,2,0,754.2160314511539,6546.116690962305,0,0,0,0,3,NA,Unemployed,7
4582,3,3883.1597318536087,2852.69,0,0,1,0,0,680.3942796998916,724.7710474861086,0,0,0,0,0,NA,Employed,1
4583,8,6222.890637385779,1107.93,1,0,0,3,0,609,8840.151412735095,0,0,0,0,1,3,Student,10
4584,8,1862.919286433665,3333.53,1,0,3,0,0,684.0906595801849,1251.1403808712728,0,0,0,0,0,NA,Employed,1
4585,8,2444.312165169277,2801.77,1,1,2,2,0,665.7025860839527,439.919620065535,0,0,0,0,1,NA,Employed,1
4586,8,5840.760614725064,2013.1,0,0,1,4,0,656.6303418443971,6778.553405274111,0,0,0,0,2,NA,Retired,6
4587,4,5049.008360942555,3850.97,0,0,0,2,0,705.9511202793864,1025.944398215524,0,0,0,0,1,NA,Employed,1
4588,4,4313.691638613741,1684.87,1,1,1,3,0,635.1582228339716,4394.56289054847,0,0,0,0,0,NA,Employed,4
4589,4,5541.391306619639,1125.02,0,1,0,1,0,643.2584395407271,4100.092557899342,1,0,0,0,0,NA,Employed,6
4590,6,4496.651583938265,2543.77,1,1,0,1,0,723.9331596173819,9611.332726546514,0,0,0,0,0,NA,Retired,7
4591,8,1365.2581838396572,3935.39,1,1,0,0,0,637.9500288598508,3368.237581627347,0,0,0,0,1,NA,Retired,3
4592,3,2605.772359776193,2555.11,0,3,1,3,2,735.9861877232028,5225.5432577388,0,0,0,0,1,NA,Employed,4
4593,5,5972.400180096047,2271.24,0,0,0,2,0,788.0199103923111,554.9231187126451,0,0,0,0,2,NA,Student,2
4594,4,2677.537430668986,1158.05,0,0,1,0,1,704.9108397239514,4611.923671347434,0,0,0,0,0,NA,Retired,4
4595,3,7892.736255418466,3365.96,0,3,1,0,0,719.3745098897037,7033.42340098599,1,0,0,0,0,NA,Employed,6
4596,4,7965.52107835815,1758.77,2,1,1,1,1,781.9927386990394,4516.743153140856,1,1,0,0,3,NA,Employed,5
4597,3,2058.219344304153,3416.54,0,2,1,1,0,706.0084315142306,2100.3207371611984,0,0,0,0,0,NA,Retired,2
4598,7,7099.881048855196,3381.99,0,1,1,1,0,708.10181241872294,9204.577283200653,0,0,0,0,1,NA,Retired,8
4599,8,5268.903843362147,612.62,1,1,0,0,0,803.3664873268594,140.85187557569282,0,0,0,0,1,NA,Unemployed,1
4600,5,5506.478944317949,1862.9,0,1,2,1,0,756.3287748077123,9595.859301224256,0,0,0,0,0,NA,Student,9
4601,7,5160.542352823663,2319.35,0,0,0,3,0,637.0013591489843,2703.3809707260643,0,0,0,0,4,NA,Employed,3
4602,5,5720.182057049128,1152.32,2,0,2,2,0,675.3667259602377,4756.082416278883,0,0,0,0,0,NA,Employed,8
4603,8,4201.644460693,1690.76,0,2,1,2,0,712.5134623178915,11543.691975619586,0,0,0,0,1,NA,Student,9
4604,3,3861.7563817112123,3250.76,0,0,4,3,1,773.9269555187973,1691.798020251638,0,0,0,0,2,NA,Employed,2
4605,4,8490.681783010965,3432.78,0,1,1,3,0,737.2219277341526,555.9641690451916,0,0,0,0,2,NA,Student,1
4606,5,3252.407144138823,4173.94,0,1,1,1,1,658.3391494564383,2380.110749701705,0,0,0,0,2,NA,Employed,2
4607,5,3597.5296732460192,3354.26,0,1,2,2,0,622,6613.338250230762,0,0,0,0,2,6,Employed,8
4608,5,2765.642364606595,3990.94,2,0,0,0,0,684,2414.0485246031667,0,0,0,0,0,1,Student,2
4609,3,5560.9064856039495,2725.55,1,1,0,2,0,675.3577386150803,4267.174958290559,0,0,0,0,0,NA,Retired,5
4610,7,3743.7782585890905,2824.49,1,0,0,0,2,754.3994588369821,5155.131929099756,0,0,0,0,2,NA,Unemployed,7
4611,5,5183.56804965725,2521.68,1,1,1,3,2,633.715355099312,6749.660011836234,0,0,0,0,0,NA,Retired,7
4612,4,5622.284929895355,2868.97,1,0,1,1,0,596,382.9392178185535,1,1,1,1,1,0,Unemployed,1
4613,3,9939.236009210348,3968.77,0,2,1,0,0,731.0822282101317,7639.120872395918,0,0,0,0,1,NA,Employed,8
4614,5,2423.516554291031,4502.78,1,0,2,3,0,761.27834364209275,2141.33866564845,0,0,0,0,2,NA,Unemployed,3
4615,6,7418.976811056273,4416.27,1,0,1,0,0,730.5178617771985,1340.663751015269,0,0,0,0,2,NA,Employed,1
4616,6,5254.365323522268,2586.68,1,0,0,0,0,707.0046050142835,4083.045798268099,0,0,0,0,2,NA,Unemployed,5
4617,5,2561.823355899059,2973.72,0,1,0,2,0,740.765076695146,9495.744920942394,0,0,0,0,0,NA,Employed,9
4618,3,8894.831143595204,4197.03,2,0,0,1,1,676.9163626127163,3589.3865668588014,2,1,1,1,2,NA,Employed,3
4619,8,7775.699168514609,3033.74,0,0,0,0,0,761.9667388335948,2150.5061083714318,0,0,0,0,0,NA,Employed,2
4620,2,6004.612374247803,2395.43,1,2,1,0,2,672.1737895953859,2593.8457736007467,0,0,0,0,2,NA,Employed,2
4621,6,8706.762947479192,3024.9,0,0,1,0,0,509,7715.516998046624,0,0,0,0,2,0,Employed,7
4622,7,5678.120646345777,2481.36,2,0,0,2,0,728.629254914716,4841.040992431603,1,1,1,1,0,NA,Employed,4
4623,4,4417.8363696232755,1635.15,0,0,2,2,0,641,4245.595071974439,0,0,0,0,1,3,Employed,4
4624,7,6956.898902331491,2703.42,1,0,3,2,1,708.0753327094558,9629.845095354278,0,0,0,0,1,NA,Employed,7
4625,2,7541.762178826935,3817.26,1,1,1,1,0,399,1552.6707391452028,0,0,0,0,1,0,Student,2
4626,6,1343.4717647614416,5426.98,1,0,0,1,0,689.2817474943837,8514.668998934661,0,0,0,0,3,NA,Student,8
4627,4,5769.747139610707,1837.51,0,2,0,0,0,702.9405963600544,6944.5005297427415,0,0,0,0,0,NA,Employed,5
4628,7,7144.350432257423,4363.6,0,0,2,3,1,720.3513787382643,3985.5136305565593,0,0,0,0,3,NA,Unemployed,4
4629,4,6085.487572467287,2620.02,1,0,0,2,1,717.9170554917966,7253.26462165688,1,0,0,0,3,NA,Employed,6
4630,7,4410.608958932722,2365.1,1,4,1,3,0,699.9345342972113,4640.0445303303795,0,0,0,0,0,NA,Student,5
4631,8,3891.712710691983,2735.39,0,1,0,0,0,631,10761.49940756602,0,0,0,0,3,5,Employed,10
4632,8,4323.545560618224,2973.93,0,0,0,1,0,692.3213350182734,1981.4109991132327,0,0,0,0,1,NA,Retired,3
4633,6,5369.329836096463,4363.79,0,1,3,1,0,671.8870616663465,6385.320253527339,0,0,0,0,1,NA,Employed,6
4634,5,4363.373124295128,2013.48,0,1,1,1,0,785.5789591003327,9005.299612218332,0,0,0,0,3,NA,Employed,9
4635,4,5200.283834958464,1500.86,0,0,3,0,0,730.6808154617074,5763.966853730406,0,0,0,0,1,NA,Employed,9
4636,7,6189.592658932895,3673.16,0,4,1,0,1,640.7864145261804,9148.997265238091,0,0,0,0,1,NA,Employed,8
4637,5,6493.107609081624,3386.38,1,3,1,0,0,628.5936293867521,3455.9539074104596,0,0,0,0,1,NA,Employed,5
4638,3,4700.749194737141,3727.36,0,0,0,2,1,662,5240.699429165412,0,0,0,0,0,1,Employed,6
4639,5,3104.176732549705,1684.44,0,2,0,1,0,745.5126556327906,4476.179038027577,0,0,0,0,0,NA,Employed,4
4640,3,4833.2364460504805,4455.45,0,1,1,2,1,752.2892443246509,5376.384384811967,1,0,0,0,2,NA,Student,5
4641,6,5192.792338876803,802.45,0,0,1,0,0,667.665312724506,7044.526670026463,0,0,0,0,0,NA,Employed,9
4642,9,849.7433024392421,1739.48,0,2,1,2,0,809.5466027449847,8232.37359646766,0,0,0,0,0,NA,Retired,8
4643,4,1197.5120707918923,1875.71,0,1,0,0,2,615,763.8995982515544,0,0,0,0,2,5,Employed,1
4644,5,4423.855336152196,869.58,0,0,0,3,1,687.9723578399056,8603.929716602379,0,0,0,0,1,NA,Employed,7
4645,8,3419.9883450105262,3971.89,1,0,0,1,0,694.2449713461189,8879.723063081401,1,0,0,0,2,NA,Employed,9
4646,3,4053.8657670625007,1372.79,1,0,2,0,2,662.9695141096871,4689.912013533973,0,0,0,0,0,NA,Employed,4
4647,8,3642.712433365993,2993.63,0,0,3,4,0,757.7283035103588,3116.773958847772,1,0,0,0,2,NA,Employed,3
4648,5,696.4173507224896,3338.52,1,2,0,2,0,767.4176095205803,5980.868089789923,0,0,0,0,0,NA,Employed,6
4649,2,4445.9763687904615,1414.6,0,1,0,2,0,705.9636775379561,5016.219486446019,0,0,0,0,2,NA,Student,5
4650,4,4141.4358061665325,3277.18,1,1,0,0,0,700.6647903301989,3372.0600785590195,0,0,0,0,1,NA,Employed,3
4651,7,4328.540394935132,3503,1,2,0,0,0,689.5815048642337,8584.99092248723,0,0,0,0,0,NA,Unemployed,10
4652,1,3484.775085493526,3208.38,0,0,0,1,1,752.1373661789156,7492.017360009902,1,0,0,0,2,NA,Employed,10
4653,3,7787.111071835501,2751.67,0,3,0,2,1,704.1595718473,8965.203502981776,0,0,0,0,1,NA,Retired,10
4654,5,4173.699500488396,1074.72,0,0,0,0,0,716.3151153748786,596.0527248318891,0,0,0,0,1,NA,Employed,1
4655,5,3607.643067494636,4603.35,0,0,1,1,1,601,10088.084307960133,0,0,0,0,0,3,Student,9
4656,6,5200.944835223936,3574.39,1,0,1,2,3,782.2481755390406,5045.360507030309,0,0,0,0,1,NA,Retired,6
4657,7,5309.58063233819,3192.8,0,0,1,2,0,669.0880452106666,6511.884457155739,0,0,0,0,2,NA,Retired,7
4658,7,5817.7144579030255,2856.67,0,0,2,0,0,686.3283646352035,11299.743700230641,0,0,0,0,4,NA,Employed,10
4659,6,1561.3535926570162,3060.66,0,1,1,1,1,623,1005.3360649431902,0,0,0,0,1,3,Unemployed,1
4660,5,6778.1658573263985,2027.82,0,3,0,2,3,725.4926004903119,9989.405680809054,0,0,0,0,0,NA,Employed,10
4661,5,4717.2294847700305,2259.99,0,0,1,1,0,850,4067.7154952687215,1,1,1,1,0,NA,Student,5
4662,10,5375.479711202656,3004.26,2,1,1,1,0,666,8286.453814455046,0,0,0,0,0,3,Employed,9
4663,5,4240.704461836371,4586.49,0,0,1,0,1,639.7273780664099,9208.172201399051,2,2,2,2,0,NA,Employed,8
4664,6,4091.93167634736,3189.56,2,0,3,1,1,668.7659092475672,1419.2931312672963,0,0,0,0,2,NA,Retired,1
4665,11,5741.5061090288755,2621.09,1,0,0,0,1,735.6112144697083,4969.908842365776,0,0,0,0,2,NA,Retired,6
4666,1,5570.4394363203955,3204.5,0,1,0,1,1,795.6071980896809,4577.607851382344,0,0,0,0,0,NA,Retired,5
4667,8,4789.855514298934,1770.42,0,1,1,2,0,692.0358896235388,1619.8780141601687,0,0,0,0,0,NA,Employed,3
4668,9,6161.077377181176,2426.47,1,1,0,0,0,716.1847188610909,8449.127184664021,0,0,0,0,0,NA,Employed,10
4669,5,7326.204009041256,3080.11,0,1,3,2,0,771.9942513775704,5337.13395695927,0,0,0,0,2,NA,Employed,5
4670,3,3156.7918314892877,3907.77,1,0,2,1,0,674.0825026173915,360.31168474433605,1,1,0,0,2,NA,Employed,1
4671,4,4111.300348523816,3308.55,0,1,0,2,1,599.4197990879403,7607.21706404864,0,0,0,0,1,NA,Unemployed,7
4672,4,4680.519783893341,3755.86,2,2,1,1,0,781.098139091443,4558.760127479238,0,0,0,0,0,NA,Employed,6
4673,9,2460.6565596779355,3223.12,2,1,0,1,3,691.4615474793447,1042.7949103386154,0,0,0,0,0,NA,Student,1
4674,5,6812.0934761069875,2169.05,0,0,0,2,1,734.5040061195593,3033.7797856358284,0,0,0,0,0,NA,Employed,5
4675,5,4889.074059973365,3252.78,0,0,1,1,0,698.5720402884926,5971.116162044627,0,0,0,0,3,NA,Employed,5
4676,3,2615.450885301931,2605.63,1,0,0,1,1,792.2663104638538,1344.3759427298187,0,0,0,0,1,NA,Employed,2
4677,6,5412.008029602984,2545.51,0,1,1,1,1,674.1801821358409,8174.462714906527,0,0,0,0,1,NA,Employed,7
4678,3,4547.421254380204,2716.27,1,0,2,0,0,700.0620388954536,7540.900038577012,0,0,0,0,1,NA,Retired,9
4679,8,3979.9195824582107,4389.27,1,0,0,0,1,681.2985883467437,3797.7846490309157,0,0,0,0,1,NA,Student,4
4680,6,3514.964312394203,1312.75,0,1,3,0,0,637,3526.706098039965,0,0,0,0,1,3,Employed,6
4681,4,8778.012290055574,3958.94,0,1,0,1,0,806.4730401454933,8200.348980892111,0,0,0,0,0,NA,Employed,7
4682,1,7467.307099032635,2617.3,0,2,0,1,1,472,7899.318985863929,0,0,0,0,0,0,Employed,7
4683,4,3865.6963418171654,4565.73,2,1,1,0,0,692.5845079887272,2779.933095215698,1,1,0,0,2,NA,Unemployed,4
4684,5,5506.534989269294,2435.32,0,1,1,0,0,681.2265212074157,7710.648895979593,0,0,0,0,1,NA,Employed,8
4685,4,5361.461794667769,3163.18,0,0,0,0,0,661.5057474486133,4709.152362960535,0,0,0,0,1,NA,Employed,9
4686,6,6487.502417698381,3828.18,0,1,3,0,0,704.8200245361968,9786.958932733962,0,0,0,0,1,NA,Employed,10
4687,5,4035.374226581221,2855.77,1,0,0,0,0,748.2578472041056,8550.004568642727,0,0,0,0,1,NA,Employed,8
4688,5,8374.246246695606,3506.27,1,0,1,0,0,693.7464146088499,1733.4176830184554,0,0,0,0,1,NA,Retired,3
4689,1,6414.086398748983,3815.07,0,2,0,1,0,720.6343844265151,10249.059247855515,0,0,0,0,0,NA,Employed,10
4690,7,6253.686262034593,4020.83,2,1,2,0,0,655.6556967565896,4420.612248992718,2,0,0,0,0,NA,Employed,4
4691,4,4144.594132838791,4241.96,0,2,2,0,0,661,867.5737581600054,0,0,0,0,1,3,Employed,1
4692,7,7028.892900191122,2708.34,0,0,1,0,0,732.9062265427781,3341.8360695370648,0,0,0,0,0,NA,Employed,6
4693,6,6384.080508770322,3922.87,1,1,1,0,3,685.7550751442548,12705.515816666084,0,0,0,0,2,NA,Employed,10
4694,7,6257.712193868072,1807.6,1,2,0,0,0,720.0387192605695,7747.952587302203,0,0,0,0,1,NA,Unemployed,7
4695,6,3522.736367480721,2496,0,1,0,0,0,712.0992123533663,5574.805403310186,0,0,0,0,0,NA,Unemployed,6
4696,9,5652.504350426915,3129.57,1,1,0,3,0,724.7663411114453,2792.86803020357,0,0,0,0,0,NA,Employed,4
4697,6,4718.200303425703,3604.79,0,1,2,1,0,834.594732076866,3915.6079118725265,0,0,0,0,0,NA,Employed,5
4698,4,5116.505106671638,3895.47,0,1,1,0,0,648,4394.702156930594,0,0,0,0,2,5,Retired,3
4699,2,5212.555559294897,3517.45,0,0,1,5,0,638.9054351788004,1034.8990146770668,0,0,0,0,0,NA,Unemployed,2
4700,5,2430.2677399100057,2097.25,0,1,2,1,1,635.863340202138,7683.38387864003,0,0,0,0,0,NA,Employed,8
4701,5,5537.9395241245265,1977.9,0,0,0,2,0,758.8766242370946,5336.485545523083,0,0,0,0,2,NA,Employed,6
4702,4,2351.532121595504,3345.27,1,0,2,2,1,699.3107236532663,2216.4253968054068,0,0,0,0,1,NA,Employed,3
4703,5,5434.436266919764,1699.3,1,3,0,0,0,720.2841100227593,5214.060251073988,0,0,0,0,2,NA,Employed,4
4704,6,8171.012435531681,2124.12,1,0,0,1,3,677.6025235444608,-281.5418599838497,0,0,0,0,1,NA,Employed,1
4705,5,7333.642708074212,3520.97,1,1,0,1,2,684.1849119396315,7290.892690690862,0,0,0,0,2,NA,Employed,9
4706,4,5750.313172865818,3632.09,0,0,2,1,1,649.7976003598463,6851.728277487636,1,0,0,0,0,NA,Employed,7
4707,7,2877.077590516536,2713.14,0,0,0,1,0,624.6712804969161,3587.1228678347798,0,0,0,0,0,NA,Unemployed,4
4708,3,3964.0620724452783,3920.9,1,1,0,2,0,641.3191093454361,5074.980957593025,0,0,0,0,2,NA,Retired,5
4709,8,5055.204314671859,3561.37,0,1,1,1,0,718.1273689522291,918.1432436320615,0,0,0,0,1,NA,Retired,2
4710,6,3663.56520815517,2106.56,0,0,0,2,0,558.2154281962438,13051.5139908217,0,0,0,0,1,NA,Employed,10
4711,4,5120.656179321414,1548.4,1,1,0,3,0,723.3056476305468,2166.64948932809,0,0,0,0,2,NA,Employed,2
4712,4,3062.206558371048,3957.15,0,2,0,5,0,747.9811321432727,10090.360734991234,0,0,0,0,0,NA,Unemployed,7
4713,4,6056.822012980207,3699.32,1,0,5,1,1,665,5340.424200668243,1,0,0,0,1,5,Employed,6
4714,3,4758.286516244524,5221.76,0,0,0,0,0,742.211294517768,9277.209801165987,0,0,0,0,1,NA,Retired,10
4715,4,3548.864609792806,2406.49,1,0,0,1,1,646,12365.020913654105,0,0,0,0,0,3,Unemployed,10
4716,5,3527.9727585139153,3483.49,0,0,1,1,0,658,2383.101747096516,1,0,0,0,2,1,Employed,2
4717,7,4197.9223965089805,5412.49,0,3,0,2,0,697.5478856443315,-159.02427682259713,0,0,0,0,0,NA,Employed,2
4718,6,5428.978050681127,2730.37,1,3,1,1,0,714.6598130899879,7393.922195481535,0,0,0,0,2,NA,Employed,7
4719,5,5291.9569020586405,3492.24,1,0,0,0,0,659,7768.453428638693,1,0,0,0,3,5,Employed,8
4720,4,4734.038018071792,1035.65,0,1,1,3,0,642.5030595963485,9231.571500714079,0,0,0,0,1,NA,Employed,9
4721,4,3307.2580008464,2276.78,1,1,0,0,1,667.6115023838161,8245.137464467882,0,0,0,0,0,NA,Unemployed,8
4722,3,7472.55385330082,3659.23,1,0,2,0,0,604.4154827458464,9730.524795623976,1,0,0,0,0,NA,Employed,10
